query_form,complexity_score,nary_count,has_negation,has_annotation,op_FILTER,op_FILTER_NOT_EXISTS,op_OPTIONAL,op_UNION,op_GROUP_BY,op_ORDER_BY,op_LIMIT,op_DISTINCT,op_HAVING,op_BIND,op_VALUES,op_SUBQUERY,op_REGEX,op_STRSTARTS,op_COUNT,op_AGG_OTHER,operator_count,operator_diversity,join_count,nesting_depth,compositional_score,entity_count,class_count,relation_count,literal_count,namespace_count,ttr,vocab_tokens,line_count,token_count,char_count,Domain
SELECT,7.0,0,0,1,0,0,2,0,0,0,0,0,0,0,0,1,0,0,0,0,3,2,2,2,9.0,3,1,2,13,8,0.5106,47,29,169,2166,LegalQA
SELECT,8.5,0,0,1,0,0,3,0,0,0,0,0,0,0,0,1,0,0,0,0,4,2,3,2,10.5,4,1,3,13,8,0.4932,73,30,234,2557,LegalQA
SELECT,10.0,0,0,1,0,0,4,0,0,0,0,0,0,0,0,1,0,0,0,0,5,2,4,2,12.0,4,1,4,13,8,0.5306,49,31,185,2297,LegalQA
SELECT,8.5,0,0,1,0,0,3,0,0,0,0,0,0,0,0,1,0,0,0,0,4,2,4,2,12.0,4,1,3,13,8,0.4878,41,30,166,2073,LegalQA
SELECT,10.0,0,0,1,0,0,4,0,0,0,0,0,0,0,0,1,0,0,0,0,5,2,4,2,12.0,4,1,4,13,8,0.481,79,31,251,2632,LegalQA
SELECT,8.5,0,0,1,0,0,3,0,0,0,0,0,0,0,0,1,0,0,0,0,4,2,4,2,12.0,4,1,3,13,8,0.5273,55,30,193,2294,LegalQA
SELECT,7.0,0,0,1,0,0,2,0,0,0,0,0,0,0,0,1,0,0,0,0,3,2,3,2,10.5,2,1,2,14,8,0.4906,53,30,195,2210,LegalQA
SELECT,7.0,0,0,1,0,0,2,0,0,0,0,0,0,0,0,1,0,0,0,0,3,2,3,2,10.5,3,1,2,13,8,0.5128,39,29,161,2046,LegalQA
SELECT,7.0,0,0,1,0,0,2,0,0,0,0,0,0,0,0,1,0,0,0,0,3,2,3,2,10.5,3,1,2,13,8,0.4906,53,29,177,2124,LegalQA
SELECT,10.0,0,0,1,0,0,4,0,0,0,0,0,0,0,0,1,0,0,0,0,5,2,4,2,12.0,4,1,4,13,8,0.3333,87,31,272,2670,LegalQA
SELECT,7.0,0,0,1,0,0,2,0,0,0,0,0,0,0,0,1,0,0,0,0,3,2,3,2,10.5,3,1,2,13,8,0.5111,45,29,179,2105,LegalQA
SELECT,11.5,0,0,1,0,0,5,0,0,0,0,0,0,0,0,1,0,0,0,0,6,2,5,2,13.5,6,1,5,13,8,0.4237,59,32,220,2458,LegalQA
SELECT,8.5,0,0,1,0,0,3,0,0,0,0,0,0,0,0,1,0,0,0,0,4,2,4,2,12.0,4,1,3,14,8,0.5091,55,31,205,2411,LegalQA
SELECT,7.0,0,0,1,0,0,2,0,0,0,0,0,0,0,0,1,0,0,0,0,3,2,3,2,10.5,2,1,2,13,8,0.5385,39,29,158,2037,LegalQA
SELECT,7.0,0,0,1,0,0,2,0,0,0,0,0,0,0,0,1,0,0,0,0,3,2,3,2,10.5,3,1,2,13,8,0.5143,35,29,156,1997,LegalQA
SELECT,7.0,0,0,1,0,0,2,0,0,0,0,0,0,0,0,1,0,0,0,0,3,2,3,2,10.5,3,1,2,13,8,0.451,51,29,197,2278,LegalQA
SELECT,7.0,0,0,1,0,0,2,0,0,0,0,0,0,0,0,1,0,0,0,0,3,2,3,2,10.5,3,1,2,13,8,0.4884,43,29,180,2165,LegalQA
SELECT,7.0,0,0,1,0,0,2,0,0,0,0,0,0,0,0,1,0,0,0,0,3,2,3,2,10.5,3,1,2,13,8,0.4889,45,29,171,2062,LegalQA
SELECT,8.5,0,0,1,0,0,3,0,0,0,0,0,0,0,0,1,0,0,0,0,4,2,4,2,12.0,4,1,3,13,8,0.5641,39,30,166,2083,LegalQA
SELECT,7.0,0,0,1,0,0,2,0,0,0,0,0,0,0,0,1,0,0,0,0,3,2,3,2,10.5,3,1,2,12,7,0.5283,53,27,170,2129,LegalQA
SELECT,7.0,0,0,1,0,0,2,0,0,0,0,0,0,0,0,1,0,0,0,0,3,2,3,2,10.5,3,1,2,14,8,0.5319,47,30,184,2240,LegalQA
SELECT,8.5,0,0,1,0,0,3,0,0,0,0,0,0,0,0,1,0,0,0,0,4,2,4,2,12.0,4,1,3,13,8,0.5088,57,30,202,2346,LegalQA
SELECT,7.0,0,0,1,0,0,2,0,0,0,0,0,0,0,0,1,0,0,0,0,3,2,3,2,10.5,3,1,2,12,8,0.5111,45,28,152,2047,LegalQA
SELECT,8.5,0,0,1,0,0,3,0,0,0,0,0,0,0,0,1,0,0,0,0,4,2,4,2,12.0,4,1,3,13,8,0.5116,43,30,170,2117,LegalQA
SELECT,8.5,0,0,1,0,0,3,0,0,0,0,0,0,0,0,1,0,0,0,0,4,2,4,2,12.0,4,1,3,14,8,0.5778,45,31,200,2278,LegalQA
SELECT,8.5,0,0,1,0,0,3,0,0,0,0,0,0,0,0,1,0,0,0,0,4,2,4,2,12.0,4,1,3,12,8,0.451,51,29,175,2203,LegalQA
SELECT,7.0,0,0,1,0,0,2,0,0,0,0,0,0,0,0,1,0,0,0,0,3,2,3,2,10.5,2,1,2,13,8,0.451,51,29,186,2217,LegalQA
SELECT,8.5,0,0,1,0,0,3,0,0,0,0,0,0,0,0,1,0,0,0,0,4,2,4,2,12.0,4,1,3,14,8,0.5091,55,31,205,2411,LegalQA
SELECT,8.5,0,0,1,0,0,3,0,0,0,0,0,0,0,0,1,0,0,0,0,4,2,3,2,10.5,4,1,3,12,8,0.6,35,29,156,2075,LegalQA
SELECT,8.5,0,0,1,0,0,3,0,0,0,0,0,0,0,0,1,0,0,0,0,4,2,3,2,10.5,4,1,3,14,8,0.5641,39,31,175,2178,LegalQA
SELECT,7.0,0,0,1,0,0,2,0,0,0,0,0,0,0,0,1,0,0,0,0,3,2,3,2,10.5,3,1,2,13,8,0.5778,45,29,166,2117,LegalQA
SELECT,8.5,0,0,1,0,0,3,0,0,0,0,0,0,0,0,1,0,0,0,0,4,2,4,2,12.0,4,1,3,13,8,0.5581,43,30,172,2142,LegalQA
SELECT,7.0,0,0,1,0,0,2,0,0,0,0,0,0,0,0,1,0,0,0,0,3,2,3,2,10.5,2,1,2,13,8,0.5319,47,29,168,2068,LegalQA
SELECT,8.5,0,0,1,0,0,3,0,0,0,0,0,0,0,0,1,0,0,0,0,4,2,3,2,10.5,4,1,3,13,8,0.4308,65,30,225,2450,LegalQA
SELECT,10.0,0,0,1,0,0,4,0,0,0,0,0,0,0,0,1,0,0,0,0,5,2,4,2,12.0,4,1,4,13,8,0.5366,41,31,179,2241,LegalQA
SELECT,8.5,0,0,1,0,0,3,0,0,0,0,0,0,0,0,1,0,0,0,0,4,2,3,2,10.5,4,1,3,13,8,0.551,49,30,180,2224,LegalQA
SELECT,8.5,0,0,1,0,0,3,0,0,0,0,0,0,0,0,1,0,0,0,0,4,2,3,2,10.5,4,1,3,13,8,0.5556,45,30,174,2152,LegalQA
SELECT,10.0,0,0,1,0,0,4,0,0,0,0,0,0,0,0,1,0,0,0,0,5,2,5,2,13.5,5,1,4,13,8,0.4615,65,31,237,2592,LegalQA
SELECT,7.0,0,0,1,0,0,2,0,0,0,0,0,0,0,0,1,0,0,0,0,3,2,3,2,10.5,3,1,2,13,8,0.5333,45,29,161,1999,LegalQA
SELECT,10.0,0,0,1,0,0,4,0,0,0,0,0,0,0,0,1,0,0,0,0,5,2,4,2,12.0,5,1,4,13,8,0.4762,63,31,218,2446,LegalQA
SELECT,8.5,0,0,1,0,0,3,0,0,0,0,0,0,0,0,1,0,0,0,0,4,2,3,2,10.5,4,1,3,13,8,0.4746,59,30,205,2357,LegalQA
SELECT,10.0,0,0,1,0,0,4,0,0,0,0,0,0,0,0,1,0,0,0,0,5,2,5,2,13.5,5,1,4,13,8,0.5897,39,31,171,2225,LegalQA
SELECT,8.5,0,0,1,0,0,3,0,0,0,0,0,0,0,0,1,0,0,0,0,4,2,4,2,12.0,4,1,3,13,8,0.5254,59,30,211,2396,LegalQA
SELECT,7.0,0,0,1,0,0,2,0,0,0,0,0,0,0,0,1,0,0,0,0,3,2,3,2,10.5,3,1,2,13,8,0.6061,33,29,143,1981,LegalQA
SELECT,10.0,0,0,1,0,0,4,0,0,0,0,0,0,0,0,1,0,0,0,0,5,2,4,2,12.0,4,1,4,13,8,0.5102,49,31,191,2273,LegalQA
SELECT,7.0,0,0,1,0,0,2,0,0,0,0,0,0,0,0,1,0,0,0,0,3,2,3,2,10.5,2,1,2,14,8,0.5116,43,30,173,2136,LegalQA
SELECT,7.0,0,0,1,0,0,2,0,0,0,0,0,0,0,0,1,0,0,0,0,3,2,3,2,10.5,3,1,2,14,8,0.4906,53,30,198,2328,LegalQA
SELECT,8.5,0,0,1,0,0,3,0,0,0,0,0,0,0,0,1,0,0,0,0,4,2,4,2,12.0,4,1,3,13,8,0.459,61,30,208,2316,LegalQA
SELECT,7.0,0,0,1,0,0,2,0,0,0,0,0,0,0,0,1,0,0,0,0,3,2,3,2,10.5,3,1,2,14,8,0.5319,47,30,199,2224,LegalQA
SELECT,10.0,0,0,1,0,0,4,0,0,0,0,0,0,0,0,1,0,0,0,0,5,2,4,2,12.0,5,1,4,12,7,0.4386,57,29,185,2226,LegalQA
SELECT,7.0,0,0,1,0,0,2,0,0,0,0,0,0,0,0,1,0,0,0,0,3,2,3,2,10.5,2,1,2,13,8,0.5556,45,29,170,2103,LegalQA
SELECT,7.0,0,0,1,0,0,2,0,0,0,0,0,0,0,0,1,0,0,0,0,3,2,3,2,10.5,3,1,2,13,8,0.5319,47,29,173,2133,LegalQA
SELECT,8.5,0,0,1,0,0,3,0,0,0,0,0,0,0,0,1,0,0,0,0,4,2,4,2,12.0,4,1,3,12,8,0.459,61,29,251,2563,LegalQA
SELECT,7.0,0,0,1,0,0,2,0,0,0,0,0,0,0,0,1,0,0,0,0,3,2,3,2,10.5,3,1,2,13,8,0.4,65,29,218,2353,LegalQA
SELECT,10.0,0,0,1,0,0,4,0,0,0,0,0,0,0,0,1,0,0,0,0,5,2,4,2,12.0,4,1,4,12,8,0.5641,39,30,162,2132,LegalQA
SELECT,7.0,0,0,1,0,0,2,0,0,0,0,0,0,0,0,1,0,0,0,0,3,2,3,2,10.5,2,1,2,16,8,0.5273,55,29,176,2188,LegalQA
SELECT,7.0,0,0,1,0,0,2,0,0,0,0,0,0,0,0,1,0,0,0,0,3,2,3,2,10.5,3,1,2,13,8,0.5862,29,29,140,1913,LegalQA
SELECT,8.5,0,0,1,0,0,3,0,0,0,0,0,0,0,0,1,0,0,0,0,4,2,4,2,12.0,3,1,3,13,8,0.5102,49,30,181,2221,LegalQA
SELECT,10.0,0,0,1,0,0,4,0,0,0,0,0,0,0,0,1,0,0,0,0,5,2,5,2,13.5,5,1,4,13,8,0.5106,47,31,193,2280,LegalQA
SELECT,10.0,0,0,1,0,0,4,0,0,0,0,0,0,0,0,1,0,0,0,0,5,2,4,2,12.0,4,1,4,12,8,0.4561,57,30,200,2383,LegalQA
SELECT,8.5,0,0,1,0,0,3,0,0,0,0,0,0,0,0,1,0,0,0,0,4,2,4,2,12.0,4,1,3,13,8,0.5116,43,30,172,2113,LegalQA
SELECT,7.0,0,0,1,0,0,2,0,0,0,0,0,0,0,0,1,0,0,0,0,3,2,3,2,10.5,3,1,2,13,8,0.5111,45,29,167,2074,LegalQA
SELECT,7.0,0,0,1,0,0,2,0,0,0,0,0,0,0,0,1,0,0,0,0,3,2,3,2,10.5,3,1,2,13,8,0.5116,43,29,162,2051,LegalQA
SELECT,10.0,0,0,1,0,0,4,0,0,0,0,0,0,0,0,1,0,0,0,0,5,2,5,2,13.5,5,1,4,13,8,0.5294,51,31,189,2311,LegalQA
SELECT,10.0,0,0,1,0,0,4,0,0,0,0,0,0,0,0,1,0,0,0,0,5,2,5,2,13.5,5,1,4,13,8,0.5111,45,31,179,2241,LegalQA
SELECT,7.0,0,0,1,0,0,2,0,0,0,0,0,0,0,0,1,0,0,0,0,3,2,3,2,10.5,3,1,2,13,8,0.5128,39,29,161,2072,LegalQA
SELECT,10.0,0,0,1,0,0,4,0,0,0,0,0,0,0,0,1,0,0,0,0,5,2,4,2,12.0,4,1,4,13,8,0.551,49,31,197,2275,LegalQA
SELECT,7.0,0,0,1,0,0,2,0,0,0,0,0,0,0,0,1,0,0,0,0,3,2,3,2,10.5,2,1,2,16,8,0.4615,65,29,218,2296,LegalQA
SELECT,7.0,0,0,1,0,0,2,0,0,0,0,0,0,0,0,1,0,0,0,0,3,2,3,2,10.5,3,1,2,14,8,0.4789,71,30,232,2504,LegalQA
SELECT,5.5,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,2,2,2,2,9.0,2,1,1,13,8,0.5366,41,28,157,1985,LegalQA
SELECT,7.0,0,0,1,0,0,2,0,0,0,0,0,0,0,0,1,0,0,0,0,3,2,3,2,10.5,2,1,2,13,8,0.4902,51,29,173,2116,LegalQA
SELECT,7.0,0,0,1,0,0,2,0,0,0,0,0,0,0,0,1,0,0,0,0,3,2,3,2,10.5,3,1,2,13,7,0.4694,49,28,163,2153,LegalQA
SELECT,7.0,0,0,1,0,0,2,0,0,0,0,0,0,0,0,1,0,0,0,0,3,2,3,2,10.5,3,1,2,13,8,0.5405,37,29,152,1996,LegalQA
SELECT,10.0,0,0,1,0,0,4,0,0,0,0,0,0,0,0,1,0,0,0,0,5,2,4,2,12.0,5,1,4,13,8,0.5333,45,31,179,2220,LegalQA
SELECT,8.5,0,0,1,0,0,3,0,0,0,0,0,0,0,0,1,0,0,0,0,4,2,4,2,12.0,4,1,3,12,8,0.5283,53,29,191,2247,LegalQA
SELECT,7.0,0,0,1,0,0,2,0,0,0,0,0,0,0,0,1,0,0,0,0,3,2,3,2,10.5,3,1,2,13,8,0.4902,51,29,185,2194,LegalQA
SELECT,8.5,0,0,1,0,0,3,0,0,0,0,0,0,0,0,1,0,0,0,0,4,2,4,2,12.0,4,1,3,13,8,0.5091,55,30,197,2289,LegalQA
SELECT,8.5,0,0,1,0,0,3,0,0,0,0,0,0,0,0,1,0,0,0,0,4,2,4,2,12.0,4,1,3,13,8,0.4915,59,30,208,2361,LegalQA
SELECT,7.0,0,0,1,0,0,2,0,0,0,0,0,0,0,0,1,0,0,0,0,3,2,3,2,10.5,3,1,2,13,8,0.5641,39,29,158,2016,LegalQA
SELECT,8.5,0,0,1,0,0,3,0,0,0,0,0,0,0,0,1,0,0,0,0,4,2,4,2,12.0,4,1,3,12,8,0.5778,45,29,163,2146,LegalQA
SELECT,8.5,0,0,1,0,0,3,0,0,0,0,0,0,0,0,1,0,0,0,0,4,2,3,2,10.5,3,1,3,13,8,0.5306,49,30,180,2254,LegalQA
SELECT,10.0,0,0,1,0,0,4,0,0,0,0,0,0,0,0,1,0,0,0,0,5,2,4,2,12.0,5,1,4,13,8,0.5349,43,31,179,2293,LegalQA
SELECT,8.5,0,0,1,0,0,3,0,0,0,0,0,0,0,0,1,0,0,0,0,4,2,4,2,12.0,3,1,3,14,8,0.5263,57,31,208,2404,LegalQA
SELECT,8.5,0,0,1,0,0,3,0,0,0,0,0,0,0,0,1,0,0,0,0,4,2,4,2,12.0,4,1,3,14,8,0.5385,39,31,180,2189,LegalQA
SELECT,10.0,0,0,1,0,0,4,0,0,0,0,0,0,0,0,1,0,0,0,0,5,2,4,2,12.0,5,1,4,13,8,0.5385,65,31,233,2517,LegalQA
SELECT,8.5,0,0,1,0,0,3,0,0,0,0,0,0,0,0,1,0,0,0,0,4,2,4,2,12.0,4,1,3,14,8,0.5102,49,31,190,2276,LegalQA
SELECT,10.0,0,0,1,0,0,4,0,0,0,0,0,0,0,0,1,0,0,0,0,5,2,4,2,12.0,5,1,4,14,7,0.4426,61,31,235,2630,LegalQA
SELECT,10.0,0,0,1,0,0,4,0,0,0,0,0,0,0,0,1,0,0,0,0,5,2,5,2,13.5,5,1,4,13,8,0.5079,63,31,216,2471,LegalQA
SELECT,7.0,0,0,1,0,0,2,0,0,0,0,0,0,0,0,1,0,0,0,0,3,2,3,2,10.5,3,1,2,15,8,0.5366,41,28,158,1997,LegalQA
SELECT,8.5,0,0,1,0,0,3,0,0,0,0,0,0,0,0,1,0,0,0,0,4,2,4,2,12.0,4,1,3,13,8,0.5094,53,30,184,2227,LegalQA
SELECT,7.0,0,0,1,0,0,2,0,0,0,0,0,0,0,0,1,0,0,0,0,3,2,3,2,10.5,3,1,2,12,7,0.4918,61,27,173,2185,LegalQA
SELECT,8.5,0,0,1,0,0,3,0,0,0,0,0,0,0,0,1,0,0,0,0,4,2,4,2,12.0,4,1,3,14,8,0.4921,63,31,236,2467,LegalQA
SELECT,10.0,0,1,1,0,1,2,0,0,0,0,0,0,0,0,1,0,0,0,0,4,3,3,3,13.5,4,1,2,13,8,0.5283,53,30,191,2281,LegalQA
SELECT,10.0,0,0,1,0,0,4,0,0,0,0,0,0,0,0,1,0,0,0,0,5,2,4,2,12.0,4,1,4,13,8,0.5556,45,31,188,2297,LegalQA
SELECT,8.5,0,0,1,0,0,3,0,0,0,0,0,0,0,0,1,0,0,0,0,4,2,4,2,12.0,3,1,3,13,8,0.5306,49,30,181,2207,LegalQA
SELECT,7.0,0,0,1,0,0,2,0,0,0,0,0,0,0,0,1,0,0,0,0,3,2,3,2,10.5,2,1,2,14,8,0.5532,47,30,181,2244,LegalQA
SELECT,7.0,0,0,1,0,0,2,0,0,0,0,0,0,0,0,1,0,0,0,0,3,2,3,2,10.5,3,1,2,13,8,0.4364,55,29,195,2201,LegalQA
SELECT,10.0,0,0,1,0,0,4,0,0,0,0,0,0,0,0,1,0,0,0,0,5,2,4,2,12.0,5,1,4,12,8,0.5366,41,30,161,2116,LegalQA
SELECT,7.0,0,0,1,0,0,2,0,0,0,0,0,0,0,0,1,0,0,0,0,3,2,3,2,10.5,3,1,2,14,8,0.4909,55,30,209,2318,LegalQA
SELECT,10.0,0,0,1,0,0,4,0,0,0,0,0,0,0,0,1,0,0,0,0,5,2,4,2,12.0,4,1,4,13,8,0.5385,39,31,179,2205,LegalQA
SELECT,7.0,0,0,1,0,0,2,0,0,0,0,0,0,0,0,1,0,0,0,0,3,2,3,2,10.5,2,1,2,13,8,0.5405,37,29,152,2016,LegalQA
SELECT,7.0,0,0,1,0,0,2,0,0,0,0,0,0,0,0,1,0,0,0,0,3,2,3,2,10.5,3,1,2,14,8,0.5085,59,30,220,2437,LegalQA
SELECT,17.5,0,0,1,0,0,3,3,0,0,0,0,0,0,0,1,0,0,0,0,7,3,4,2,14.0,4,1,3,15,8,0.5333,45,32,209,2371,LegalQA
SELECT,7.0,0,0,1,0,0,2,0,0,0,0,0,0,0,0,1,0,0,0,0,3,2,3,2,10.5,3,1,2,12,7,0.4603,63,27,182,2181,LegalQA
SELECT,7.0,0,0,1,0,0,2,0,0,0,0,0,0,0,0,1,0,0,0,0,3,2,3,2,10.5,3,1,2,13,8,0.4884,43,29,168,2113,LegalQA
SELECT,8.5,0,0,1,0,0,3,0,0,0,0,0,0,0,0,1,0,0,0,0,4,2,4,2,12.0,3,1,3,13,8,0.5254,59,30,199,2321,LegalQA
SELECT,10.0,0,0,1,0,0,4,0,0,0,0,0,0,0,0,1,0,0,0,0,5,2,4,2,12.0,4,1,4,14,8,0.5397,63,32,232,2605,LegalQA
SELECT,10.0,0,0,1,0,0,4,0,0,0,0,0,0,0,0,1,0,0,0,0,5,2,4,2,12.0,5,1,4,13,7,0.5532,47,30,177,2300,LegalQA
SELECT,7.0,0,0,1,0,0,2,0,0,0,0,0,0,0,0,1,0,0,0,0,3,2,3,2,10.5,3,1,2,13,8,0.4074,81,29,263,2913,LegalQA
SELECT,10.0,0,0,1,0,0,4,0,0,0,0,0,0,0,0,1,0,0,0,0,5,2,4,2,12.0,5,1,4,12,8,0.4032,62,30,211,2464,LegalQA
SELECT,7.0,0,0,1,0,0,2,0,0,0,0,0,0,0,0,1,0,0,0,0,3,2,3,2,10.5,2,1,2,14,8,0.5814,43,30,166,2108,LegalQA
SELECT,8.5,0,0,1,0,0,3,0,0,0,0,0,0,0,0,1,0,0,0,0,4,2,4,2,12.0,4,1,3,14,8,0.5333,45,31,189,2231,LegalQA
SELECT,10.0,0,0,1,0,0,4,0,0,0,0,0,0,0,0,1,0,0,0,0,5,2,4,2,12.0,4,1,4,13,8,0.5405,37,31,173,2210,LegalQA
SELECT,8.5,0,0,1,0,0,3,0,0,0,0,0,0,0,0,1,0,0,0,0,4,2,4,2,12.0,4,1,3,14,8,0.5116,43,31,181,2191,LegalQA
SELECT,7.0,0,0,1,0,0,2,0,0,0,0,0,0,0,0,1,0,0,0,0,3,2,3,2,10.5,3,1,2,13,8,0.5106,47,29,171,2111,LegalQA
SELECT,7.0,0,0,1,0,0,2,0,0,0,0,0,0,0,0,1,0,0,0,0,3,2,3,2,10.5,2,1,2,13,8,0.5116,43,29,158,2044,LegalQA
SELECT,8.5,0,0,1,0,0,3,0,0,0,0,0,0,0,0,1,0,0,0,0,4,2,4,2,12.0,4,1,3,13,8,0.5556,45,30,178,2135,LegalQA
SELECT,13.0,0,1,1,0,1,4,0,0,0,0,0,0,0,0,1,0,0,0,0,6,3,4,3,15.0,5,1,4,13,8,0.5556,45,32,203,2362,LegalQA
SELECT,10.0,0,0,1,0,0,4,0,0,0,0,0,0,0,0,1,0,0,0,0,5,2,4,2,12.0,5,1,4,13,8,0.6,45,31,185,2276,LegalQA
SELECT,16.0,0,0,1,0,0,2,3,0,0,0,0,0,0,0,1,0,0,0,0,6,3,3,2,12.5,2,1,2,13,8,0.5306,49,29,179,2149,LegalQA
SELECT,7.0,0,0,1,0,0,2,0,0,0,0,0,0,0,0,1,0,0,0,0,3,2,3,2,10.5,3,1,2,13,8,0.5366,41,29,164,2063,LegalQA
SELECT,7.0,0,0,1,0,0,2,0,0,0,0,0,0,0,0,1,0,0,0,0,3,2,3,2,10.5,3,1,2,13,8,0.4754,61,29,212,2341,LegalQA
SELECT,7.0,0,0,1,0,0,2,0,0,0,0,0,0,0,0,1,0,0,0,0,3,2,3,2,10.5,3,1,2,13,8,0.5581,43,29,173,2119,LegalQA
SELECT,8.5,0,0,1,0,0,3,0,0,0,0,0,0,0,0,1,0,0,0,0,4,2,3,2,10.5,3,1,3,13,8,0.5283,53,30,198,2346,LegalQA
SELECT,7.0,0,0,1,0,0,2,0,0,0,0,0,0,0,0,1,0,0,0,0,3,2,3,2,10.5,3,1,2,13,8,0.5319,47,29,170,2110,LegalQA
SELECT,10.0,0,0,1,0,0,4,0,0,0,0,0,0,0,0,1,0,0,0,0,5,2,5,2,13.5,4,1,4,13,8,0.5641,39,31,171,2225,LegalQA
SELECT,8.5,0,0,1,0,0,3,0,0,0,0,0,0,0,0,1,0,0,0,0,4,2,3,2,10.5,3,1,3,13,8,0.5641,39,30,162,2133,LegalQA
SELECT,7.0,0,0,1,0,0,2,0,0,0,0,0,0,0,0,1,0,0,0,0,3,2,2,2,9.0,3,1,2,13,8,0.5098,51,29,184,2176,LegalQA
SELECT,7.0,0,0,1,0,0,2,0,0,0,0,0,0,0,0,1,0,0,0,0,3,2,3,2,10.5,3,1,2,13,8,0.5333,45,29,171,2109,LegalQA
SELECT,7.0,0,0,1,0,0,2,0,0,0,0,0,0,0,0,1,0,0,0,0,3,2,3,2,10.5,2,1,2,14,8,0.5641,39,30,162,2086,LegalQA
SELECT,10.0,0,0,1,0,0,4,0,0,0,0,0,0,0,0,1,0,0,0,0,5,2,4,2,12.0,5,1,4,13,7,0.5088,57,30,205,2481,LegalQA
SELECT,7.0,0,0,1,0,0,2,0,0,0,0,0,0,0,0,1,0,0,0,0,3,2,3,2,10.5,3,1,2,13,7,0.6154,39,28,158,2082,LegalQA
SELECT,8.5,0,0,1,0,0,3,0,0,0,0,0,0,0,0,1,0,0,0,0,4,2,3,2,10.5,3,1,3,13,8,0.4706,51,30,192,2299,LegalQA
SELECT,8.5,0,0,1,0,0,3,0,0,0,0,0,0,0,0,1,0,0,0,0,4,2,4,2,12.0,3,1,3,15,8,0.4493,69,32,264,2751,LegalQA
SELECT,8.5,0,0,1,0,0,3,0,0,0,0,0,0,0,0,1,0,0,0,0,4,2,4,2,12.0,3,1,3,13,8,0.5283,53,30,187,2245,LegalQA
SELECT,10.0,0,0,1,0,0,4,0,0,0,0,0,0,0,0,1,0,0,0,0,5,2,4,2,12.0,4,1,4,13,8,0.6061,33,31,164,2147,LegalQA
SELECT,7.0,0,0,1,0,0,2,0,0,0,0,0,0,0,0,1,0,0,0,0,3,2,3,2,10.5,3,1,2,12,8,0.4865,37,28,144,1972,LegalQA
SELECT,7.0,0,0,1,0,0,2,0,0,0,0,0,0,0,0,1,0,0,0,0,3,2,3,2,10.5,2,1,2,13,8,0.5405,37,29,170,2025,LegalQA
SELECT,7.0,0,0,1,0,0,2,0,0,0,0,0,0,0,0,1,0,0,0,0,3,2,3,2,10.5,2,1,2,13,8,0.5581,43,29,167,2067,LegalQA
SELECT,7.0,0,0,1,0,0,2,0,0,0,0,0,0,0,0,1,0,0,0,0,3,2,3,2,10.5,3,1,2,14,8,0.5641,39,30,179,2141,LegalQA
SELECT,7.0,0,0,1,0,0,2,0,0,0,0,0,0,0,0,1,0,0,0,0,3,2,3,2,10.5,3,1,2,13,8,0.5405,37,29,155,2016,LegalQA
SELECT,10.0,0,0,1,0,0,4,0,0,0,0,0,0,0,0,1,0,0,0,0,5,2,4,2,12.0,5,1,4,13,8,0.5111,45,31,197,2361,LegalQA
SELECT,7.0,0,0,1,0,0,2,0,0,0,0,0,0,0,0,1,0,0,0,0,3,2,3,2,10.5,3,1,2,13,8,0.4737,57,29,182,2235,LegalQA
SELECT,10.0,0,0,1,0,0,4,0,0,0,0,0,0,0,0,1,0,0,0,0,5,2,4,2,12.0,5,1,4,13,8,0.5161,31,31,164,2136,LegalQA
SELECT,10.0,0,0,1,0,0,4,0,0,0,0,0,0,0,0,1,0,0,0,0,5,2,4,2,12.0,4,1,4,13,8,0.5714,35,31,167,2133,LegalQA
SELECT,7.0,0,0,1,0,0,2,0,0,0,0,0,0,0,0,1,0,0,0,0,3,2,3,2,10.5,3,1,2,13,8,0.4576,59,29,209,2335,LegalQA
SELECT,7.0,0,0,1,0,0,2,0,0,0,0,0,0,0,0,1,0,0,0,0,3,2,3,2,10.5,3,1,2,12,7,0.5116,43,27,146,1979,LegalQA
SELECT,7.0,0,0,1,0,0,2,0,0,0,0,0,0,0,0,1,0,0,0,0,3,2,3,2,10.5,3,1,2,14,7,0.4878,41,29,162,2204,LegalQA
SELECT,8.5,0,0,1,0,0,3,0,0,0,0,0,0,0,0,1,0,0,0,0,4,2,4,2,12.0,4,1,3,13,8,0.6061,33,30,154,2035,LegalQA
SELECT,8.5,0,0,1,0,0,3,0,0,0,0,0,0,0,0,1,0,0,0,0,4,2,4,2,12.0,4,1,3,14,8,0.5091,55,31,207,2428,LegalQA
SELECT,7.0,0,0,1,0,0,2,0,0,0,0,0,0,0,0,1,0,0,0,0,3,2,3,2,10.5,3,1,2,13,8,0.6364,33,29,134,1961,LegalQA
SELECT,7.0,0,0,1,0,0,2,0,0,0,0,0,0,0,0,1,0,0,0,0,3,2,3,2,10.5,3,1,2,14,7,0.4865,37,29,165,2120,LegalQA
SELECT,7.0,0,0,1,0,0,2,0,0,0,0,0,0,0,0,1,0,0,0,0,3,2,3,2,10.5,3,1,2,13,8,0.4222,45,29,171,2059,LegalQA
SELECT,10.0,0,0,1,0,0,4,0,0,0,0,0,0,0,0,1,0,0,0,0,5,2,5,2,13.5,5,1,4,13,8,0.5128,39,31,172,2177,LegalQA
